,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,city,docity,do,longitude,latitude
0,2021011400100048,2021년 1월 14일 07시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,55세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
1,2021011400100048,2021년 1월 14일 07시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,55세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
2,2021012400100294,2021년 1월 24일 20시,일요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,남,57세,상해없음,승용,여,27세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
3,2021012400100294,2021년 1월 24일 20시,일요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,남,57세,상해없음,승용,여,27세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
4,2021020500100036,2021년 2월 5일 07시,금요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,여,33세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
5,2021020500100036,2021년 2월 5일 07시,금요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,여,33세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
6,2021022400100029,2021년 2월 24일 06시,수요일,부산광역시 강서구 봉림동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,40세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
7,2021022400100029,2021년 2월 24일 06시,수요일,부산광역시 강서구 봉림동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,40세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
8,2021031000100390,2021년 3월 10일 17시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,77세,상해없음,승용,여,55세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
9,2021031000100390,2021년 3월 10일 17시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,77세,상해없음,승용,여,55세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
10,2021031200100032,2021년 3월 12일 06시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,69세,경상,승용,여,59세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
11,2021031200100032,2021년 3월 12일 06시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,69세,경상,승용,여,59세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
12,2021031200100239,2021년 3월 12일 14시,금요일,부산광역시 강서구 대저1동,중상사고,0,1,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,63세,부상신고,승용,여,19세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
13,2021031200100239,2021년 3월 12일 14시,금요일,부산광역시 강서구 대저1동,중상사고,0,1,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,63세,부상신고,승용,여,19세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
14,2021031900100273,2021년 3월 19일 14시,금요일,부산광역시 강서구 대저1동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,60세,부상신고,,,,,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
15,2021031900100273,2021년 3월 19일 14시,금요일,부산광역시 강서구 대저1동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,60세,부상신고,,,,,강서구,서울강서구,서울,126.851675,37.5481555555555
16,2021032000100289,2021년 3월 20일 16시,토요일,부산광역시 강서구 대저1동,중상사고,0,2,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,56세,상해없음,승용,남,42세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
17,2021032000100289,2021년 3월 20일 16시,토요일,부산광역시 강서구 대저1동,중상사고,0,2,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,56세,상해없음,승용,남,42세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
18,2021032800100079,2021년 3월 28일 07시,일요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,28세,상해없음,승용,여,59세,상해없음,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
19,2021032800100079,2021년 3월 28일 07시,일요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,28세,상해없음,승용,여,59세,상해없음,강서구,서울강서구,서울,126.851675,37.5481555555555
20,2021033000100459,2021년 3월 30일 18시,화요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,화물,남,41세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
21,2021033000100459,2021년 3월 30일 18시,화요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,화물,남,41세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
22,2021040800100417,2021년 4월 8일 17시,목요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,승합,여,48세,상해없음,건설기계,남,63세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
23,2021040800100417,2021년 4월 8일 17시,목요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,승합,여,48세,상해없음,건설기계,남,63세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
24,2021042400100197,2021년 4월 24일 12시,토요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,특수,남,40세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
25,2021042400100197,2021년 4월 24일 12시,토요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,특수,남,40세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
26,2021042900100445,2021년 4월 29일 18시,목요일,부산광역시 강서구 강동동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,72세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
27,2021042900100445,2021년 4월 29일 18시,목요일,부산광역시 강서구 강동동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,72세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
28,2021050100100079,2021년 5월 1일 08시,토요일,부산광역시 강서구 봉림동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,경상,특수,남,59세,상해없음,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
29,2021050100100079,2021년 5월 1일 08시,토요일,부산광역시 강서구 봉림동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,경상,특수,남,59세,상해없음,강서구,서울강서구,서울,126.851675,37.5481555555555
30,2021061400100019,2021년 6월 14일 04시,월요일,부산광역시 강서구 대저2동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,52세,상해없음,화물,남,46세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
31,2021061400100019,2021년 6월 14일 04시,월요일,부산광역시 강서구 대저2동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,52세,상해없음,화물,남,46세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
32,2021061500100431,2021년 6월 15일 18시,화요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,35세,상해없음,특수,남,62세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
33,2021061500100431,2021년 6월 15일 18시,화요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,35세,상해없음,특수,남,62세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
34,2021061800100452,2021년 6월 18일 19시,금요일,부산광역시 강서구 봉림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,70세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
35,2021061800100452,2021년 6월 18일 19시,금요일,부산광역시 강서구 봉림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,70세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
36,2021062800100084,2021년 6월 28일 08시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,화물,남,42세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
37,2021062800100084,2021년 6월 28일 08시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,화물,남,42세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
38,2021070100100036,2021년 7월 1일 06시,목요일,부산광역시 강서구 대저1동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,24세,상해없음,화물,남,55세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
39,2021070100100036,2021년 7월 1일 06시,목요일,부산광역시 강서구 대저1동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,24세,상해없음,화물,남,55세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
40,2021070200100423,2021년 7월 2일 17시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,28세,상해없음,승용,남,52세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
41,2021070200100423,2021년 7월 2일 17시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,28세,상해없음,승용,남,52세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
42,2021071200100026,2021년 7월 12일 06시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,59세,상해없음,,,,,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
43,2021071200100026,2021년 7월 12일 06시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,59세,상해없음,,,,,강서구,서울강서구,서울,126.851675,37.5481555555555
44,2021071300100488,2021년 7월 13일 18시,화요일,부산광역시 강서구 대저1동,경상사고,0,0,4,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,화물,남,56세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
45,2021071300100488,2021년 7월 13일 18시,화요일,부산광역시 강서구 대저1동,경상사고,0,0,4,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,화물,남,56세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
46,2021071800100220,2021년 7월 18일 15시,일요일,부산광역시 강서구 대저1동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,경상,승용,남,37세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
47,2021071800100220,2021년 7월 18일 15시,일요일,부산광역시 강서구 대저1동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,경상,승용,남,37세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
48,2021080400100165,2021년 8월 4일 11시,수요일,부산광역시 강서구 대저1동,중상사고,0,2,4,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,승용,여,38세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
49,2021080400100165,2021년 8월 4일 11시,수요일,부산광역시 강서구 대저1동,중상사고,0,2,4,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,승용,여,38세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
50,2021081400100034,2021년 8월 14일 04시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,18세,상해없음,승용,남,19세,상해없음,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
51,2021081400100034,2021년 8월 14일 04시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,18세,상해없음,승용,남,19세,상해없음,강서구,서울강서구,서울,126.851675,37.5481555555555
52,2021082500100069,2021년 8월 25일 08시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,81세,상해없음,승용,여,31세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
53,2021082500100069,2021년 8월 25일 08시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,81세,상해없음,승용,여,31세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
54,2021082700100214,2021년 8월 27일 13시,금요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,승용,남,71세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
55,2021082700100214,2021년 8월 27일 13시,금요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,승용,남,71세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
56,2021091300100047,2021년 9월 13일 07시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,특수,남,60세,상해없음,승용,남,45세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
57,2021091300100047,2021년 9월 13일 07시,월요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,특수,남,60세,상해없음,승용,남,45세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
58,2021091500100450,2021년 9월 15일 16시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,남,46세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
59,2021091500100450,2021년 9월 15일 16시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,남,46세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
60,2021091500100562,2021년 9월 15일 18시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,27세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
61,2021091500100562,2021년 9월 15일 18시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,27세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
62,2021091600100130,2021년 9월 16일 09시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,남,47세,상해없음,승용,남,26세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
63,2021091600100130,2021년 9월 16일 09시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,남,47세,상해없음,승용,남,26세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
64,2021091800100133,2021년 9월 18일 10시,토요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,화물,남,37세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
65,2021091800100133,2021년 9월 18일 10시,토요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,화물,남,37세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
66,2021091800100463,2021년 9월 18일 17시,토요일,부산광역시 강서구 대저1동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,65세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
67,2021091800100463,2021년 9월 18일 17시,토요일,부산광역시 강서구 대저1동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,65세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
68,2021091800100660,2021년 9월 18일 22시,토요일,부산광역시 강서구 강동동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,여,50세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
69,2021091800100660,2021년 9월 18일 22시,토요일,부산광역시 강서구 강동동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,여,50세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
70,2021092800100464,2021년 9월 28일 19시,화요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,38세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
71,2021092800100464,2021년 9월 28일 19시,화요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,38세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
72,2021100100100558,2021년 10월 1일 19시,금요일,부산광역시 강서구 강동동,경상사고,0,0,11,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,51세,상해없음,승용,여,51세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
73,2021100100100558,2021년 10월 1일 19시,금요일,부산광역시 강서구 강동동,경상사고,0,0,11,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,51세,상해없음,승용,여,51세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
74,2021101300100597,2021년 10월 13일 22시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,남,58세,상해없음,승용,여,47세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
75,2021101300100597,2021년 10월 13일 22시,수요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,남,58세,상해없음,승용,여,47세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
76,2021101400100434,2021년 10월 14일 17시,목요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,특수,남,48세,상해없음,승용,남,68세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
77,2021101400100434,2021년 10월 14일 17시,목요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,특수,남,48세,상해없음,승용,남,68세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
78,2021102800100553,2021년 10월 28일 19시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,특수,남,53세,상해없음,승용,여,67세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
79,2021102800100553,2021년 10월 28일 19시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,특수,남,53세,상해없음,승용,여,67세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
80,2021103100100389,2021년 10월 31일 19시,일요일,부산광역시 강서구 대저1동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,64세,상해없음,승용,남,45세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
81,2021103100100389,2021년 10월 31일 19시,일요일,부산광역시 강서구 대저1동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,64세,상해없음,승용,남,45세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
82,2021110400100456,2021년 11월 4일 18시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,31세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
83,2021110400100456,2021년 11월 4일 18시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,31세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
84,2021111200100429,2021년 11월 12일 17시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,38세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
85,2021111200100429,2021년 11월 12일 17시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,38세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
86,2021111600100572,2021년 11월 16일 20시,화요일,부산광역시 강서구 봉림동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,화물,남,47세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
87,2021111600100572,2021년 11월 16일 20시,화요일,부산광역시 강서구 봉림동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,화물,남,47세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
88,2021112700100040,2021년 11월 27일 04시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,화물,남,63세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
89,2021112700100040,2021년 11월 27일 04시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,화물,남,63세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
90,2021120300100039,2021년 12월 3일 05시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,28세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
91,2021120300100039,2021년 12월 3일 05시,금요일,부산광역시 강서구 대저1동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,28세,경상,강서구,서울강서구,서울,126.851675,37.5481555555555
92,2021120700100576,2021년 12월 7일 22시,화요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,18세,상해없음,승용,여,31세,중상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
93,2021120700100576,2021년 12월 7일 22시,화요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,18세,상해없음,승용,여,31세,중상,강서구,서울강서구,서울,126.851675,37.5481555555555
94,2021122900100302,2021년 12월 29일 16시,수요일,부산광역시 강서구 대저2동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,24세,경상,강서구,부산시강서구,부산시,128.982908333333,35.2091638888888
